yr,gid,total_pop
2018,다사371227,
2022,다사371227,
2021,다사327256,0.0
2020,다사327256,
2019,다사327256,
2018,다사327256,
2022,다사327256,
2021,다사437205,
2020,다사437205,
2019,다사437205,
2018,다사437205,
2022,다사437205,
2021,다사401235,
2020,다사401235,
2019,다사401235,
2018,다사401235,
2022,다사401235,
2021,다사427226,
2020,다사427226,
2019,다사427226,
2018,다사427226,
2022,다사427226,
2021,다사364223,
2020,다사364223,
2019,다사364223,
2018,다사364223,0.0
2022,다사364223,
2021,다사447284,
2020,다사447284,
2019,다사447284,
2018,다사447284,
2022,다사447284,
2021,다사400279,
2020,다사400279,
2019,다사400279,
2018,다사400279,
2022,다사400279,
2021,다사450234,
2020,다사450234,
2019,다사450234,
2018,다사450234,
2022,다사450234,
2021,다사475235,
2020,다사475235,
2019,다사475235,
2018,다사475235,
2022,다사475235,
2021,다사461291,
2020,다사461291,
2019,다사461291,
2018,다사461291,
2022,다사461291,
2021,다사407268,
2020,다사407268,
2019,다사407268,
2018,다사407268,
2022,다사407268,
2021,다사435205,
2020,다사435205,
2019,다사435205,
2018,다사435205,
2022,다사435205,
2021,다사408286,
2020,다사408286,
2019,다사408286,
2018,다사408286,
2022,다사408286,
2021,다사375234,
2020,다사375234,
2019,다사375234,
2018,다사375234,
2022,다사375234,
2021,다사350222,
2020,다사350222,
2019,다사350222,0.0
2018,다사350222,
2022,다사350222,
2021,다사465216,
2020,다사465216,
2019,다사465216,
2018,다사465216,
2022,다사465216,
2021,다사364270,
2020,다사364270,
2019,다사364270,
2018,다사364270,
2022,다사364270,
2021,다사414278,
2020,다사414278,
2019,다사414278,
2018,다사414278,
2022,다사414278,
2021,다사349242,
2020,다사349242,
2019,다사349242,
2018,다사349242,
2022,다사349242,
2021,다사385258,
2020,다사385258,
2019,다사385258,239.0
2018,다사385258,
2022,다사385258,
2021,다사435197,
2020,다사435197,
2019,다사435197,
2018,다사435197,
2022,다사435197,
2021,다사355260,
2020,다사355260,
2019,다사355260,
2018,다사355260,
2022,다사355260,
2021,다사434286,
2020,다사434286,
2019,다사434286,
2018,다사434286,
2022,다사434286,
2021,다사486231,
2020,다사486231,
2019,다사486231,
2018,다사486231,
2022,다사486231,
2021,다사360225,
2020,다사360225,
2019,다사360225,
2018,다사360225,
2022,다사360225,
2021,다사445274,
2020,다사445274,
2019,다사445274,
2018,다사445274,
2022,다사445274,
2021,다사406208,
2020,다사406208,
2019,다사406208,
2018,다사406208,
2022,다사406208,
2021,다사485218,
2020,다사485218,
2019,다사485218,
2018,다사485218,
2022,다사485218,
2021,다사428284,
2020,다사428284,
2019,다사428284,
2018,다사428284,
2022,다사428284,
2021,다사463236,
2020,다사463236,
2019,다사463236,
2018,다사463236,
2022,다사463236,
2021,다사451270,
2020,다사451270,
2019,다사451270,
2018,다사451270,
2022,다사451270,
2021,다사337241,
2020,다사337241,
2019,다사337241,
2018,다사337241,
2022,다사337241,
2021,다사449271,
2020,다사449271,
2019,다사449271,
2018,다사449271,
2022,다사449271,
2021,다사442239,
2020,다사442239,
2019,다사442239,
2018,다사442239,
2022,다사442239,
2021,다사324258,
2020,다사324258,
2019,다사324258,
2018,다사324258,
2022,다사324258,
2021,다사431251,
2020,다사431251,
2019,다사431251,
2018,다사431251,
2022,다사431251,
2021,다사380223,
2020,다사380223,
2019,다사380223,
2018,다사380223,
2022,다사380223,
2021,다사389243,
2020,다사389243,
2019,다사389243,
2018,다사389243,
2022,다사389243,
2021,다사390224,
2020,다사390224,
2019,다사390224,
2018,다사390224,
2022,다사390224,
2021,다사449226,
2020,다사449226,
2019,다사449226,
2018,다사449226,
2022,다사449226,
2021,다사482223,
2020,다사482223,
2019,다사482223,
2018,다사482223,
2022,다사482223,
2021,다사331244,
2020,다사331244,
2019,다사331244,
2018,다사331244,
2022,다사331244,
2021,다사419228,
2020,다사419228,
2019,다사419228,
2018,다사419228,
2022,다사419228,
2021,다사421277,
2020,다사421277,
2019,다사421277,
2018,다사421277,0.0
2022,다사421277,
2021,다사422291,
2020,다사422291,
2019,다사422291,
2018,다사422291,
2022,다사422291,
2021,다사346269,
2020,다사346269,
2019,다사346269,
2018,다사346269,
2022,다사346269,
2021,다사378252,
2020,다사378252,
2019,다사378252,
2018,다사378252,
2022,다사378252,
2021,다사385254,
2020,다사385254,
2019,다사385254,
2018,다사385254,
2022,다사385254,
2021,다사310234,
2020,다사310234,
2019,다사310234,
2018,다사310234,
2022,다사310234,
2021,다사323249,
2020,다사323249,
2019,다사323249,
2018,다사323249,
2022,다사323249,
2021,다사485213,
2020,다사485213,
2019,다사485213,
2018,다사485213,
2022,다사485213,
2021,다사355235,
2020,다사355235,
2019,다사355235,
2018,다사355235,
2022,다사355235,
2021,다사454233,
2020,다사454233,
2019,다사454233,
2018,다사454233,
2022,다사454233,
2021,다사445250,
2020,다사445250,
2019,다사445250,
2018,다사445250,
2022,다사445250,
2021,다사420267,
2020,다사420267,
2019,다사420267,
2018,다사420267,
2022,다사420267,
2021,다사409251,
2020,다사409251,
2019,다사409251,
2018,다사409251,
2022,다사409251,
2021,다사397288,
2020,다사397288,
2019,다사397288,
2018,다사397288,
2022,다사397288,
2021,다사417212,
2020,다사417212,
2019,다사417212,
2018,다사417212,
2022,다사417212,
2021,다사405218,
2020,다사405218,
2019,다사405218,
2018,다사405218,
2022,다사405218,
2021,다사333254,
2020,다사333254,
2019,다사333254,
2018,다사333254,
2022,다사333254,
2021,다사349222,
2020,다사349222,
2019,다사349222,
2018,다사349222,
2022,다사349222,
2021,다사360269,
2020,다사360269,
2019,다사360269,
2018,다사360269,
2022,다사360269,
2021,다사448210,
2020,다사448210,
2019,다사448210,
2018,다사448210,
2022,다사448210,
2021,다사376237,
2020,다사376237,
2019,다사376237,
2018,다사376237,
2022,다사376237,
2021,다사447269,
2020,다사447269,
2019,다사447269,
2018,다사447269,
2022,다사447269,
2021,다사428201,
2020,다사428201,
2019,다사428201,
2018,다사428201,
2022,다사428201,
2021,다사451283,
2020,다사451283,
2019,다사451283,
2018,다사451283,
2022,다사451283,
2021,다사356243,
2020,다사356243,
2019,다사356243,
2018,다사356243,
2022,다사356243,
2021,다사458289,
2020,다사458289,
2019,다사458289,
2018,다사458289,
2022,다사458289,
2021,다사366229,
2020,다사366229,
2019,다사366229,
2018,다사366229,
2022,다사366229,
2021,다사351237,
2020,다사351237,
2019,다사351237,
2018,다사351237,
2022,다사351237,
2021,다사320245,
2020,다사320245,
2019,다사320245,0.0
2018,다사320245,
2022,다사320245,
2021,다사371280,
2020,다사371280,
2019,다사371280,
2018,다사371280,
2022,다사371280,
2021,다사449223,
2020,다사449223,
2019,다사449223,
2018,다사449223,
2022,다사449223,
2021,다사446214,0.0
2020,다사446214,0.0
2019,다사446214,
2018,다사446214,
2022,다사446214,
2021,다사317236,
2020,다사317236,
2019,다사317236,
2018,다사317236,
2022,다사317236,
2021,다사349241,
2020,다사349241,
2019,다사349241,
2018,다사349241,
2022,다사349241,
2021,다사379247,
2020,다사379247,
2019,다사379247,
2018,다사379247,
2022,다사379247,
2021,다사453288,
2020,다사453288,
2019,다사453288,
2018,다사453288,
2022,다사453288,
2021,다사477221,
2020,다사477221,
2019,다사477221,
2018,다사477221,
2022,다사477221,
2021,다사413273,
2020,다사413273,
2019,다사413273,
2018,다사413273,
2022,다사413273,
2021,다사446258,
2020,다사446258,
2019,다사446258,
2018,다사446258,
2022,다사446258,
2021,다사316234,
2020,다사316234,
2019,다사316234,
2018,다사316234,
2022,다사316234,
2021,다사428230,
2020,다사428230,
2019,다사428230,
2018,다사428230,
2022,다사428230,
2021,다사409273,
2020,다사409273,
2019,다사409273,
2018,다사409273,
2022,다사409273,
2021,다사346268,
2020,다사346268,
2019,다사346268,
2018,다사346268,
2022,다사346268,
2021,다사394247,
2020,다사394247,
2019,다사394247,
2018,다사394247,
2022,다사394247,
2021,다사427204,
2020,다사427204,
2019,다사427204,
2018,다사427204,
2022,다사427204,
2021,다사452287,
2020,다사452287,
2019,다사452287,
2018,다사452287,
2022,다사452287,
2021,다사449262,
2020,다사449262,
2019,다사449262,
2018,다사449262,
2022,다사449262,
2021,다사463227,
2020,다사463227,
2019,다사463227,
2018,다사463227,
2022,다사463227,
2021,다사404280,
2020,다사404280,
2019,다사404280,
2018,다사404280,
2022,다사404280,
2021,다사459224,
2020,다사459224,
2019,다사459224,
2018,다사459224,
2022,다사459224,
2021,다사348268,
2020,다사348268,
2019,다사348268,
2018,다사348268,
2022,다사348268,
2021,다사356259,
2020,다사356259,
2019,다사356259,
2018,다사356259,
2022,다사356259,
2021,다사427241,
2020,다사427241,
2019,다사427241,
2018,다사427241,
2022,다사427241,
2021,다사355247,
2020,다사355247,
2019,다사355247,
2018,다사355247,
2022,다사355247,
2021,다사457293,
2020,다사457293,
2019,다사457293,
2018,다사457293,
2022,다사457293,
2021,다사422229,
2020,다사422229,
2019,다사422229,
2018,다사422229,
2022,다사422229,
2021,다사486211,
2020,다사486211,
2019,다사486211,
2018,다사486211,
2022,다사486211,
2021,다사412276,
2020,다사412276,
2019,다사412276,
2018,다사412276,
2022,다사412276,
2021,다사419291,
2020,다사419291,
2019,다사419291,
2018,다사419291,
2022,다사419291,
2021,다사440231,
2020,다사440231,
2019,다사440231,
2018,다사440231,
2022,다사440231,
2021,다사412279,
2020,다사412279,
2019,다사412279,
2018,다사412279,
2022,다사412279,
2021,다사380244,
2020,다사380244,
2019,다사380244,
2018,다사380244,
2022,다사380244,
2021,다사468239,
2020,다사468239,
2019,다사468239,
2018,다사468239,
2022,다사468239,
2021,다사427199,
2020,다사427199,
2019,다사427199,
2018,다사427199,
2022,다사427199,
2021,다사336247,
2020,다사336247,
2019,다사336247,
2018,다사336247,
2022,다사336247,
2021,다사396248,
2020,다사396248,
2019,다사396248,
2018,다사396248,
2022,다사396248,
2021,다사422196,
2020,다사422196,
2019,다사422196,
2018,다사422196,
2022,다사422196,
2021,다사394248,
2020,다사394248,
2019,다사394248,
2018,다사394248,
2022,다사394248,
2021,다사352238,
2020,다사352238,
2019,다사352238,
2018,다사352238,
2022,다사352238,
2021,다사410216,
2020,다사410216,
2019,다사410216,
2018,다사410216,
2022,다사410216,
2021,다사380237,
2020,다사380237,
2019,다사380237,
2018,다사380237,
2022,다사380237,
2021,다사460292,
2020,다사460292,
2019,다사460292,
2018,다사460292,
2022,다사460292,
2021,다사464221,
2020,다사464221,
2019,다사464221,
2018,다사464221,
2022,다사464221,
2021,다사407284,
2020,다사407284,
2019,다사407284,
2018,다사407284,
2022,다사407284,
2021,다사403215,
2020,다사403215,
2019,다사403215,
2018,다사403215,
2022,다사403215,
2021,다사426271,
2020,다사426271,
2019,다사426271,
2018,다사426271,
2022,다사426271,
2021,다사364220,
2020,다사364220,
2019,다사364220,
2018,다사364220,
2022,다사364220,
2021,다사383239,
2020,다사383239,
2019,다사383239,
2018,다사383239,
2022,다사383239,
2021,다사417251,
2020,다사417251,
2019,다사417251,
2018,다사417251,
2022,다사417251,
2021,다사351240,
2020,다사351240,
2019,다사351240,
2018,다사351240,
2022,다사351240,
2021,다사395224,
2020,다사395224,
2019,다사395224,
2018,다사395224,
2022,다사395224,
2021,다사442252,
2020,다사442252,
2019,다사442252,
2018,다사442252,
2022,다사442252,
2021,다사416262,
2020,다사416262,
2019,다사416262,
2018,다사416262,
2022,다사416262,
2021,다사445276,
2020,다사445276,
2019,다사445276,
2018,다사445276,
2022,다사445276,
2021,다사314233,0.0
2020,다사314233,
2019,다사314233,
2018,다사314233,0.0
2022,다사314233,
2021,다사393219,
2020,다사393219,
2019,다사393219,
2018,다사393219,
2022,다사393219,
2021,다사442246,
2020,다사442246,
2019,다사442246,
2018,다사442246,
2022,다사442246,
2021,다사420292,
2020,다사420292,
2019,다사420292,
2018,다사420292,
2022,다사420292,
2021,다사347232,
2020,다사347232,
2019,다사347232,
2018,다사347232,
2022,다사347232,
2021,다사360241,
2020,다사360241,
2019,다사360241,
2018,다사360241,
2022,다사360241,
2021,다사347237,
2020,다사347237,
2019,다사347237,
2018,다사347237,
2022,다사347237,
2021,다사458233,
2020,다사458233,
2019,다사458233,
2018,다사458233,
2022,다사458233,
2021,다사378222,
2020,다사378222,
2019,다사378222,
2018,다사378222,
2022,다사378222,
2021,다사458292,
2020,다사458292,
2019,다사458292,
2018,다사458292,
2022,다사458292,
2021,다사440207,
2020,다사440207,
2019,다사440207,
2018,다사440207,
2022,다사440207,
2021,다사346241,
2020,다사346241,
2019,다사346241,
2018,다사346241,
2022,다사346241,
2021,다사359223,
2020,다사359223,
2019,다사359223,
2018,다사359223,
2022,다사359223,
2021,다사415260,
2020,다사415260,
2019,다사415260,
2018,다사415260,
2022,다사415260,
2021,다사449215,
2020,다사449215,
2019,다사449215,
2018,다사449215,
2022,다사449215,
2021,다사394218,
2020,다사394218,
2019,다사394218,
2018,다사394218,
2022,다사394218,
2021,다사354244,
2020,다사354244,
2019,다사354244,
2018,다사354244,
2022,다사354244,
2021,다사405287,
2020,다사405287,
2019,다사405287,
2018,다사405287,
2022,다사405287,
2021,다사324229,
2020,다사324229,
2019,다사324229,
2018,다사324229,
2022,다사324229,
2021,다사364239,
2020,다사364239,
2019,다사364239,
2018,다사364239,
2022,다사364239,
2021,다사405252,
2020,다사405252,
2019,다사405252,
2018,다사405252,
2022,다사405252,
2021,다사389255,
2020,다사389255,
2019,다사389255,
2018,다사389255,
2022,다사389255,
2021,다사459219,
2020,다사459219,
2019,다사459219,
2018,다사459219,
2022,다사459219,
2021,다사474247,
2020,다사474247,
2019,다사474247,
2018,다사474247,
2022,다사474247,
2021,다사488220,
2020,다사488220,
2019,다사488220,
2018,다사488220,
2022,다사488220,
2021,다사402298,
2020,다사402298,
2019,다사402298,
2018,다사402298,
2022,다사402298,
2021,다사374278,
2020,다사374278,
2019,다사374278,
2018,다사374278,
2022,다사374278,
2021,다사394264,
2020,다사394264,
2019,다사394264,
2018,다사394264,
2022,다사394264,
2021,다사336237,
2020,다사336237,
2019,다사336237,
2018,다사336237,
2022,다사336237,
2021,다사457282,
2020,다사457282,
2019,다사457282,
2018,다사457282,
2022,다사457282,
2021,다사385285,
2020,다사385285,
2019,다사385285,
2018,다사385285,
2022,다사385285,
2021,다사356271,
2020,다사356271,
2019,다사356271,
2018,다사356271,
2022,다사356271,
2021,다사478215,
2020,다사478215,
2019,다사478215,
2018,다사478215,
2022,다사478215,
2021,다사358231,
2020,다사358231,
2019,다사358231,
2018,다사358231,
2022,다사358231,
2021,다사430254,
2020,다사430254,
2019,다사430254,
2018,다사430254,
2022,다사430254,
2021,다사461306,
2020,다사461306,
2019,다사461306,
2018,다사461306,
2022,다사461306,
2021,다사449235,
